   0  -21    8   (number of answers: 1), answers: [0.38095238095238093]
  48    0    0    0   38   (number of answers: 0), answers: []
 -20    0    0    0   26   (number of answers: 0), answers: []
   0    0    0infinite number of answers
  34   19   -3   (number of answers: 1), answers: [0.15789473684210525]
 -20  -32    0   (number of answers: 1), answers: [-0.0]
   0    0   20    0  -64   (number of answers: 0), answers: []
 -48    0    4    0    0   (number of answers: 1), answers: [0.0]
 -69    0    0    0  -21   (number of answers: 0), answers: []
  42    7   (number of answers: 1), answers: [-0.16666666666666666]
   0  -18   (number of answers: 0), answers: []
 100    0  -30    0   92   (number of answers: 0), answers: []
 -30    0    0    0    0infinite number of answers
 -26    0  -14    0    0   (number of answers: 1), answers: [0.0]
   0   14  -46   (number of answers: 1), answers: [3.2857142857142856]
   0   42    0   (number of answers: 1), answers: [0.0]
  12  -15    0   (number of answers: 1), answers: [-0.0]
   9    0   (number of answers: 1), answers: [0.0]
 -26  -24   (number of answers: 1), answers: [-0.9230769230769231]
 -12  -34   (number of answers: 1), answers: [-2.8333333333333335]
   7   -3   (number of answers: 1), answers: [0.42857142857142855]
 -92   23    0   (number of answers: 1), answers: [0.0]
  12   -3   16   (number of answers: 1), answers: [5.333333333333333]
 -75  -40  -34   (number of answers: 1), answers: [-0.85]
 -57    0  -14    0   66   (number of answers: 0), answers: []
   0    0  -24    0  -42   (number of answers: 0), answers: []
  92    0    7    0  -15   (number of answers: 0), answers: []
 -48   -1  -24   (number of answers: 1), answers: [-24.0]
  12  -92    0   (number of answers: 1), answers: [-0.0]
 -15   -9   96   (number of answers: 1), answers: [10.666666666666666]
  40    0   (number of answers: 1), answers: [0.0]
 -10   24   (number of answers: 1), answers: [2.4]
  40   12   (number of answers: 1), answers: [-0.3]
 -23  -24   (number of answers: 1), answers: [-1.0434782608695652]
 -72  -48   (number of answers: 1), answers: [-0.6666666666666666]
   0   20   (number of answers: 0), answers: []
   6    0   (number of answers: 1), answers: [0.0]
   8   36   (number of answers: 1), answers: [-4.5]
   8    0   75    0  -14   (number of answers: 0), answers: []
  -2    0   92    0    8   (number of answers: 0), answers: []
  36    0   30    0  -38   (number of answers: 0), answers: []
   0    0    0    0    2   (number of answers: 0), answers: []
  15    0   -6    0    0   (number of answers: 1), answers: [0.0]
  -8    0  -30    0   -3   (number of answers: 0), answers: []
 -16    0   (number of answers: 1), answers: [-0.0]
 -40    0   (number of answers: 1), answers: [-0.0]
  -8    4   20   (number of answers: 1), answers: [-5.0]
   3   16    6   (number of answers: 1), answers: [-0.375]
   9    6   45   (number of answers: 1), answers: [-7.5]
  56   12   60   (number of answers: 1), answers: [-5.0]
 -13    0  -19   (number of answers: 0), answers: []
 -33   92   30   (number of answers: 1), answers: [-0.32608695652173914]
 -33    0  -20    0   -8   (number of answers: 0), answers: []
   3    0  -20    0   -1   (number of answers: 0), answers: []
 -24    0  -45    0   60   (number of answers: 0), answers: []
  12    0 -100    0    0   (number of answers: 1), answers: [0.0]
 -28    0   20    0  -16   (number of answers: 0), answers: []
 -36    0    0    0    0infinite number of answers
   0    0infinite number of answers
 100   18   (number of answers: 1), answers: [-0.18]
 -17  -24   (number of answers: 1), answers: [-1.411764705882353]
 -13    0   (number of answers: 1), answers: [-0.0]
  -2    0    0    0    0infinite number of answers
   4    0   17    0   -4   (number of answers: 0), answers: []
   6    0  -42    0  -50   (number of answers: 0), answers: []
   8  -34   68   (number of answers: 1), answers: [2.0]
   1   56  -24   (number of answers: 1), answers: [0.42857142857142855]
 -46   27  -48   (number of answers: 1), answers: [1.7777777777777777]
  30    0   30    0   16   (number of answers: 0), answers: []
 -54    0   42    0  -27   (number of answers: 0), answers: []
   0    0    8    0    3   (number of answers: 0), answers: []
  75  -42   (number of answers: 1), answers: [0.56]
  16    0   (number of answers: 1), answers: [0.0]
   4  -68   (number of answers: 1), answers: [17.0]
 -16  -22   (number of answers: 1), answers: [-1.375]
   0  -15   51   (number of answers: 1), answers: [3.4]
  45    7    0   (number of answers: 1), answers: [0.0]
 -33  -39   16   (number of answers: 1), answers: [0.41025641025641024]
  12    0   -8    0   36   (number of answers: 0), answers: []
  -7    0  -72    0    7   (number of answers: 0), answers: []
  20    0   36    0    0   (number of answers: 1), answers: [0.0]
  21    0   (number of answers: 1), answers: [0.0]
 -44    0   (number of answers: 1), answers: [-0.0]
   0   -9   18   (number of answers: 1), answers: [2.0]
 -33    0  -13   (number of answers: 0), answers: []
  25   13   50   (number of answers: 1), answers: [-3.8461538461538463]
 -75   38   40   (number of answers: 1), answers: [-1.0526315789473684]
  16  -12    0   (number of answers: 1), answers: [-0.0]
 -20   -3    0   (number of answers: 1), answers: [-0.0]
  38    0    0    0   96   (number of answers: 0), answers: []
 -16    0    0    0   23   (number of answers: 0), answers: []
 -66    0   18    0  -21   (number of answers: 0), answers: []
 -22  -26   (number of answers: 1), answers: [-1.1818181818181819]
  33    7   (number of answers: 1), answers: [-0.21212121212121213]
 -72  -80   21   (number of answers: 1), answers: [0.2625]
 -32   -2   13   (number of answers: 1), answers: [6.5]
   0  -11    0   (number of answers: 1), answers: [-0.0]
  54    0   20    0  -16   (number of answers: 0), answers: []
   0    0  -36    0   68   (number of answers: 0), answers: []
   0    0   -6    0    0   (number of answers: 1), answers: [0.0]
  20  -44   (number of answers: 1), answers: [2.2]
  -8   21   (number of answers: 1), answers: [2.625]
  -2  -51   -2   (number of answers: 1), answers: [-0.0392156862745098]
 -76   56   30   (number of answers: 1), answers: [-0.5357142857142857]
 -12   88   21   (number of answers: 1), answers: [-0.23863636363636365]
 -12    0   21    0   16   (number of answers: 0), answers: []
  12    0   -6    0  -15   (number of answers: 0), answers: []
 -50    0   21    0  -20   (number of answers: 0), answers: []
   0  -39   -9   (number of answers: 1), answers: [-0.23076923076923078]
  33   21    0   (number of answers: 1), answers: [0.0]
   3  -18   72   (number of answers: 1), answers: [4.0]
 -48    0  -44    0   -3   (number of answers: 0), answers: []
  64    0    0    0   10   (number of answers: 0), answers: []
   4    0  -60    0  -84   (number of answers: 0), answers: []
   0    0infinite number of answers
   0   14   (number of answers: 0), answers: []
  22    1   16   (number of answers: 1), answers: [-16.0]
  46  -48   15   (number of answers: 1), answers: [0.3125]
   1    6    0   (number of answers: 1), answers: [0.0]
 -88    0  -11    0   25   (number of answers: 0), answers: []
  11    0  -51    0   66   (number of answers: 0), answers: []
 -16    0   21    0   60   (number of answers: 0), answers: []
  30    0    1    0  -42   (number of answers: 0), answers: []
  24    0    0    0  -12   (number of answers: 0), answers: []
  22    0   18    0   92   (number of answers: 0), answers: []
  -8  -36    0   (number of answers: 1), answers: [-0.0]
 -28  -40   20   (number of answers: 1), answers: [0.5]
 -28   42  -13   (number of answers: 1), answers: [0.30952380952380953]
   4   88   (number of answers: 1), answers: [-22.0]
 100   26   (number of answers: 1), answers: [-0.26]
 -24  -60   24   (number of answers: 1), answers: [0.4]
 -24  -22   18   (number of answers: 1), answers: [0.8181818181818182]
  -8  -27  -32   (number of answers: 1), answers: [-1.1851851851851851]
   0    0   42    0   92   (number of answers: 0), answers: []
 -52    0  -57    0   28   (number of answers: 0), answers: []
 -16    0   -6    0    0   (number of answers: 1), answers: [0.0]
   0   39   (number of answers: 0), answers: []
  44  -88   (number of answers: 1), answers: [2.0]
 -68  -66   (number of answers: 1), answers: [-0.9705882352941176]
   0   -4   (number of answers: 0), answers: []
  28  -15  -96   (number of answers: 1), answers: [-6.4]
 -16    1   17   (number of answers: 1), answers: [-17.0]
 -38    0  -40   (number of answers: 0), answers: []
 -80   30    0   (number of answers: 1), answers: [0.0]
  30  -10    0   (number of answers: 1), answers: [-0.0]
  51   36   28   (number of answers: 1), answers: [-0.7777777777777778]
   0 -100   (number of answers: 0), answers: []
  12  -57   (number of answers: 1), answers: [4.75]
 -30    0    0    0   -5   (number of answers: 0), answers: []
   6    0   42    0   24   (number of answers: 0), answers: []
   0    0   30    0   -2   (number of answers: 0), answers: []
  16    0  -17    0  -32   (number of answers: 0), answers: []
  22    0   56    0  -64   (number of answers: 0), answers: []
  24    0  -72    0  -64   (number of answers: 0), answers: []
 -22    0   18    0   84   (number of answers: 0), answers: []
  44    0  -76    0  -50   (number of answers: 0), answers: []
  33    0    0    0   28   (number of answers: 0), answers: []
 -22    0   32    0    0   (number of answers: 1), answers: [0.0]
  92    0   80    0  -80   (number of answers: 0), answers: []
 -33    0    0    0    0infinite number of answers
 -14    0   (number of answers: 1), answers: [-0.0]
 -20   24   (number of answers: 1), answers: [1.2]
  -3    0   -8    0   66   (number of answers: 0), answers: []
  27    0  -16    0   16   (number of answers: 0), answers: []
   0    0  -44    0    6   (number of answers: 0), answers: []
   0    0  -38   (number of answers: 0), answers: []
 -48   21  -40   (number of answers: 1), answers: [1.9047619047619047]
 -10    6    3   (number of answers: 1), answers: [-0.5]
   4  -16  -88   (number of answers: 1), answers: [-5.5]
  -2  -64   42   (number of answers: 1), answers: [0.65625]
 -10   18    0   (number of answers: 1), answers: [0.0]
  84    0   48    0   33   (number of answers: 0), answers: []
   0    0   15    0   25   (number of answers: 0), answers: []
   0    0    1    0    0   (number of answers: 1), answers: [0.0]
   0    0   15    0  100   (number of answers: 0), answers: []
 -80    0   18    0   64   (number of answers: 0), answers: []
  40    0  -69    0  -20   (number of answers: 0), answers: []
   6  -36   (number of answers: 1), answers: [6.0]
   0  -16   (number of answers: 0), answers: []
 -75    0   36    0   75   (number of answers: 0), answers: []
  45    0    0    0  -20   (number of answers: 0), answers: []
 -44    0    0    0  -45   (number of answers: 0), answers: []
  -1    0   (number of answers: 1), answers: [-0.0]
   0  -60   (number of answers: 0), answers: []
   0    0infinite number of answers
 -14  -92   (number of answers: 1), answers: [-6.571428571428571]
 -72    0   -7   (number of answers: 0), answers: []
  69  -46    0   (number of answers: 1), answers: [-0.0]
  -8  -14  -50   (number of answers: 1), answers: [-3.5714285714285716]
  44  -40   (number of answers: 1), answers: [0.9090909090909091]
  33   14   (number of answers: 1), answers: [-0.42424242424242425]
 -80   44   (number of answers: 1), answers: [0.55]
 -32   32   (number of answers: 1), answers: [1.0]
  30  -24  -57   (number of answers: 1), answers: [-2.375]
  -2    0  -36   (number of answers: 0), answers: []
   0   96   26   (number of answers: 1), answers: [-0.2708333333333333]
 -56    0    0    0    0infinite number of answers
   0    0    0    0  -28   (number of answers: 0), answers: []
  -8    0   28    0    0   (number of answers: 1), answers: [0.0]
  32    0    0    0    0infinite number of answers
   0    0   27    0   32   (number of answers: 0), answers: []
   0    0  -27    0    0   (number of answers: 1), answers: [0.0]
 -15    6   (number of answers: 1), answers: [0.4]
  72   34   (number of answers: 1), answers: [-0.4722222222222222]
  11  -14   (number of answers: 1), answers: [1.2727272727272727]
   0    0infinite number of answers
   0    0   28    0    0   (number of answers: 1), answers: [0.0]
 -42    0   28    0   20   (number of answers: 0), answers: []
  24    0  -14    0   66   (number of answers: 0), answers: []
  30    0   52    0  -21   (number of answers: 0), answers: []
  68    0    0    0   21   (number of answers: 0), answers: []
 -92    0    0    0   11   (number of answers: 0), answers: []
   9    0  -20    0    0   (number of answers: 1), answers: [0.0]
 -21    0  -88    0  -15   (number of answers: 0), answers: []
  17    0   45    0   45   (number of answers: 0), answers: []
  36    0  -36    0  -19   (number of answers: 0), answers: []
   3    0   -3    0  -12   (number of answers: 0), answers: []
  24    0   68    0   10   (number of answers: 0), answers: []
   0    0   -6    0   80   (number of answers: 0), answers: []
 -16    0   12    0    0   (number of answers: 1), answers: [0.0]
 -28    0  -22    0    0   (number of answers: 1), answers: [0.0]
  64   30   (number of answers: 1), answers: [-0.46875]
  -6  -10   (number of answers: 1), answers: [-1.6666666666666667]
 -18    0  -34    0    0   (number of answers: 1), answers: [0.0]
 -44    0    0    0    0infinite number of answers
   0    0   10    0   36   (number of answers: 0), answers: []
  57  -22   (number of answers: 1), answers: [0.38596491228070173]
   9   16   (number of answers: 1), answers: [-1.7777777777777777]
 -12   14   48   (number of answers: 1), answers: [-3.4285714285714284]
  26  -10   32   (number of answers: 1), answers: [3.2]
  -6   -4    0   (number of answers: 1), answers: [-0.0]
 -16    0  -28    0  -92   (number of answers: 0), answers: []
  60    0   28    0  -38   (number of answers: 0), answers: []
 -27    0   84    0    0   (number of answers: 1), answers: [0.0]
   0    3   (number of answers: 0), answers: []
   0   -1   (number of answers: 0), answers: []
  40  -12   (number of answers: 1), answers: [0.3]
  48    0   (number of answers: 1), answers: [0.0]
  16    0  -21    0  -42   (number of answers: 0), answers: []
   0    0    0    0   -8   (number of answers: 0), answers: []
 -72    0   20    0  -63   (number of answers: 0), answers: []
  10  -44   (number of answers: 1), answers: [4.4]
   8    0   (number of answers: 1), answers: [0.0]
  75  -44   (number of answers: 1), answers: [0.5866666666666667]
 -25  -32   (number of answers: 1), answers: [-1.28]
 -64   -2   44   (number of answers: 1), answers: [22.0]
  -8    0  -48   (number of answers: 0), answers: []
   0    0   66   (number of answers: 0), answers: []
  66  -64   (number of answers: 1), answers: [0.9696969696969697]
 -27   42   (number of answers: 1), answers: [1.5555555555555556]
 -20  -20   (number of answers: 1), answers: [-1.0]
 -38   -2   (number of answers: 1), answers: [-0.05263157894736842]
  10  -56    0   (number of answers: 1), answers: [-0.0]
  36  -80   22   (number of answers: 1), answers: [0.275]
   0   60 -100   (number of answers: 1), answers: [1.6666666666666667]
  44   56   (number of answers: 1), answers: [-1.2727272727272727]
   0   14   (number of answers: 0), answers: []
   4  -15   23   (number of answers: 1), answers: [1.5333333333333334]
   4   -4   24   (number of answers: 1), answers: [6.0]
  16   -1   42   (number of answers: 1), answers: [42.0]
   8  -23   16   (number of answers: 1), answers: [0.6956521739130435]
 -12   15  -16   (number of answers: 1), answers: [1.0666666666666667]
 -15    3  -57   (number of answers: 1), answers: [19.0]
  12   39   (number of answers: 1), answers: [-3.25]
  80    0   (number of answers: 1), answers: [0.0]
   0    0  -45    0   -5   (number of answers: 0), answers: []
 -13    0  -36    0    0   (number of answers: 1), answers: [0.0]
 -76    0   24    0  -28   (number of answers: 0), answers: []
   0    0    0    0   26   (number of answers: 0), answers: []
 -50    0   36    0   42   (number of answers: 0), answers: []
   0    0  -72    0   20   (number of answers: 0), answers: []
  72  -96   88   (number of answers: 1), answers: [0.9166666666666666]
 -18  -34   -6   (number of answers: 1), answers: [-0.17647058823529413]
   8   45    0   (number of answers: 1), answers: [0.0]
  -5    0  -64    0  -96   (number of answers: 0), answers: []
  -2    0   60    0  -72   (number of answers: 0), answers: []
   0    0  -18    0  -25   (number of answers: 0), answers: []
  80    0   72    0    0   (number of answers: 1), answers: [0.0]
   0    0   19    0  -39   (number of answers: 0), answers: []
   0    0    6    0  -15   (number of answers: 0), answers: []
  63   -2  -15   (number of answers: 1), answers: [-7.5]
  16    4    8   (number of answers: 1), answers: [-2.0]
 -16  -24    0   (number of answers: 1), answers: [-0.0]
  19    0  -96    0  -24   (number of answers: 0), answers: []
   0    0   -4    0    0   (number of answers: 1), answers: [0.0]
   0    0   84    0   51   (number of answers: 0), answers: []
  84    0   48    0   24   (number of answers: 0), answers: []
   8    0   -8    0   51   (number of answers: 0), answers: []
  60    0  -88    0    0   (number of answers: 1), answers: [0.0]
  46   22   (number of answers: 1), answers: [-0.4782608695652174]
 -48    0   (number of answers: 1), answers: [-0.0]
 -64    0    0    0  -51   (number of answers: 0), answers: []
   0    0   -6    0    4   (number of answers: 0), answers: []
 -20    0  -39    0  -96   (number of answers: 0), answers: []
   0  -88   (number of answers: 0), answers: []
   0    0infinite number of answers
  60    0    0    0   30   (number of answers: 0), answers: []
  10    0   46    0   18   (number of answers: 0), answers: []
  80    0  -10    0   36   (number of answers: 0), answers: []
  28  -68   (number of answers: 1), answers: [2.4285714285714284]
  -9  -44   (number of answers: 1), answers: [-4.888888888888889]
 -27    0   48    0    0   (number of answers: 1), answers: [0.0]
   0    0   34    0    3   (number of answers: 0), answers: []
 -17    0   56    0    0   (number of answers: 1), answers: [0.0]
   0  -14   (number of answers: 0), answers: []
 -80   14   (number of answers: 1), answers: [0.175]
 -14    0  -42    0  -14   (number of answers: 0), answers: []
  16    0   38    0    0   (number of answers: 1), answers: [0.0]
 -51    0    0    0  -38   (number of answers: 0), answers: []
   0  -18   (number of answers: 0), answers: []
  44    8   (number of answers: 1), answers: [-0.18181818181818182]
   5    0   15   (number of answers: 0), answers: []
   0    0   72   (number of answers: 0), answers: []
   0  -60  -39   (number of answers: 1), answers: [-0.65]
 -28   23  -72   (number of answers: 1), answers: [3.130434782608696]
  66  -28   -3   (number of answers: 1), answers: [-0.10714285714285714]
   3   21    0   (number of answers: 1), answers: [0.0]
  -1    0   20    0  -64   (number of answers: 0), answers: []
  80    0   66    0   21   (number of answers: 0), answers: []
   0    0  -22    0   21   (number of answers: 0), answers: []
 -30   15   52   (number of answers: 1), answers: [-3.466666666666667]
  28  -72    0   (number of answers: 1), answers: [-0.0]
  42    6   10   (number of answers: 1), answers: [-1.6666666666666667]
   1    0   (number of answers: 1), answers: [0.0]
  30   -4   (number of answers: 1), answers: [0.13333333333333333]
   0  -88   (number of answers: 0), answers: []
   0    0infinite number of answers
 -14    0    0    0    0infinite number of answers
 -36    0    2    0   44   (number of answers: 0), answers: []
  42    0   -3    0    0   (number of answers: 1), answers: [0.0]
 -14    4   (number of answers: 1), answers: [0.2857142857142857]
 -19    0   (number of answers: 1), answers: [-0.0]
 -20   17   (number of answers: 1), answers: [0.85]
 -18   45   (number of answers: 1), answers: [2.5]
 -33  -42   (number of answers: 1), answers: [-1.2727272727272727]
 -21    0   (number of answers: 1), answers: [-0.0]
  -9  -28   (number of answers: 1), answers: [-3.111111111111111]
   0   66   (number of answers: 0), answers: []
  16   25  -51   (number of answers: 1), answers: [2.04]
 -22   27  -60   (number of answers: 1), answers: [2.2222222222222223]
 -15   10    3   (number of answers: 1), answers: [-0.3]
 -48    0   27   (number of answers: 0), answers: []
 -14   48    0   (number of answers: 1), answers: [0.0]
 -56   -9    0   (number of answers: 1), answers: [-0.0]
  20  -48   (number of answers: 1), answers: [2.4]
  17  -96   (number of answers: 1), answers: [5.647058823529412]
   1    0  -21    0  -17   (number of answers: 0), answers: []
  50    0  -84    0    8   (number of answers: 0), answers: []
 -48    0    0    0   42   (number of answers: 0), answers: []
   0   21  100   (number of answers: 1), answers: [-4.761904761904762]
  48  -32   57   (number of answers: 1), answers: [1.78125]
   0   48    3   (number of answers: 1), answers: [-0.0625]
  27  -12 -100   (number of answers: 1), answers: [-8.333333333333334]
 -75   11  -84   (number of answers: 1), answers: [7.636363636363637]
   0  -27    0   (number of answers: 1), answers: [-0.0]
 -64   60   (number of answers: 1), answers: [0.9375]
   0    0infinite number of answers
   9   18   (number of answers: 1), answers: [-2.0]
  -6   84   (number of answers: 1), answers: [14.0]
  40   66   (number of answers: 1), answers: [-1.65]
 -38   48   (number of answers: 1), answers: [1.263157894736842]
   0    0  -84    0    0   (number of answers: 1), answers: [0.0]
  84    0   44    0    0   (number of answers: 1), answers: [0.0]
   0    0    0    0  -20   (number of answers: 0), answers: []
  68    0    6    0  -56   (number of answers: 0), answers: []
  48    0   -8    0    0   (number of answers: 1), answers: [0.0]
  40    0   96    0  -32   (number of answers: 0), answers: []
 -24   44   -5   (number of answers: 1), answers: [0.11363636363636363]
 -14  -24   24   (number of answers: 1), answers: [1.0]
   6    0    0infinite number of answers
   0   36   (number of answers: 0), answers: []
  28  -28   (number of answers: 1), answers: [1.0]
 -10  -40   (number of answers: 1), answers: [-4.0]
   2   18   (number of answers: 1), answers: [-9.0]
  20    0    0    0  -60   (number of answers: 0), answers: []
  -2    0  -72    0   -9   (number of answers: 0), answers: []
  27    0    0    0  -72   (number of answers: 0), answers: []
 -44   34    0   (number of answers: 1), answers: [0.0]
   0   -4  -18   (number of answers: 1), answers: [-4.5]
   5  -48  -33   (number of answers: 1), answers: [-0.6875]
  92  -16  -14   (number of answers: 1), answers: [-0.875]
  -4    4    0   (number of answers: 1), answers: [0.0]
 -46    6  -16   (number of answers: 1), answers: [2.6666666666666665]
 -80  -18   (number of answers: 1), answers: [-0.225]
 -20   26   (number of answers: 1), answers: [1.3]
   0   48   96   (number of answers: 1), answers: [-2.0]
  -2   64  -88   (number of answers: 1), answers: [1.375]
   0   50    0   (number of answers: 1), answers: [0.0]
  25   15    3   (number of answers: 1), answers: [-0.2]
  -9   -6   33   (number of answers: 1), answers: [5.5]
  -8    3  -54   (number of answers: 1), answers: [18.0]
 -15   28   (number of answers: 1), answers: [1.8666666666666667]
   0  -12   (number of answers: 0), answers: []
 -52  -22   16   (number of answers: 1), answers: [0.7272727272727273]
  -4    0    0infinite number of answers
  -6  -24   75   (number of answers: 1), answers: [3.125]
  10    0  -48    0    0   (number of answers: 1), answers: [0.0]
   0    0    4    0   -4   (number of answers: 0), answers: []
  26    0    0    0  -42   (number of answers: 0), answers: []
 -46   92   (number of answers: 1), answers: [2.0]
   0   51   (number of answers: 0), answers: []
   0  -20   (number of answers: 0), answers: []
  30    3   (number of answers: 1), answers: [-0.1]
 -76   -3    0   (number of answers: 1), answers: [-0.0]
  -8   22    3   (number of answers: 1), answers: [-0.13636363636363635]
 -32    0   24   (number of answers: 0), answers: []
  17  -19   (number of answers: 1), answers: [1.1176470588235294]
   0  -10   (number of answers: 0), answers: []
   8  -39   72   (number of answers: 1), answers: [1.8461538461538463]
 -18   12    0   (number of answers: 1), answers: [0.0]
   0  -39  -32   (number of answers: 1), answers: [-0.8205128205128205]
  12    0    0    0  -13   (number of answers: 0), answers: []
  42    0    0    0   69   (number of answers: 0), answers: []
 -16    0  -44    0   -1   (number of answers: 0), answers: []
 -24    0   54    0  100   (number of answers: 0), answers: []
  46    0  -72    0   20   (number of answers: 0), answers: []
 -72    0  -19    0  -38   (number of answers: 0), answers: []
 -60   24   (number of answers: 1), answers: [0.4]
   0    0infinite number of answers
 -51    0  -24    0   13   (number of answers: 0), answers: []
  25    0    0    0   16   (number of answers: 0), answers: []
  -9    0   -7    0    0   (number of answers: 1), answers: [0.0]
  40    0  -40   (number of answers: 0), answers: []
 -24   -1    4   (number of answers: 1), answers: [4.0]
 -32    0   45   (number of answers: 0), answers: []
 -92    6   (number of answers: 1), answers: [0.06521739130434782]
 -12    0   (number of answers: 1), answers: [-0.0]
 -28  -88   36   (number of answers: 1), answers: [0.4090909090909091]
  30    0   84   (number of answers: 0), answers: []
 100    5    9   (number of answers: 1), answers: [-1.8]
 -10  -80   (number of answers: 1), answers: [-8.0]
  44   27   (number of answers: 1), answers: [-0.6136363636363636]
   9    0  -16    0   33   (number of answers: 0), answers: []
   0    0    0    0   24   (number of answers: 0), answers: []
  -8    0  -17    0   42   (number of answers: 0), answers: []
 -27  -24   15   (number of answers: 1), answers: [0.625]
   0  -51    9   (number of answers: 1), answers: [0.17647058823529413]
 -12  -23  -75   (number of answers: 1), answers: [-3.260869565217391]
 -21    0  -20   (number of answers: 0), answers: []
  15   24  -19   (number of answers: 1), answers: [0.7916666666666666]
  11   18    0   (number of answers: 1), answers: [0.0]
  -8  -18    0   (number of answers: 1), answers: [-0.0]
 -45   25  -10   (number of answers: 1), answers: [0.4]
 -20   21   96   (number of answers: 1), answers: [-4.571428571428571]
  18    0   (number of answers: 1), answers: [0.0]
 -25   19   (number of answers: 1), answers: [0.76]
 -44   44   (number of answers: 1), answers: [1.0]
  66   51   (number of answers: 1), answers: [-0.7727272727272727]
  14    0   (number of answers: 1), answers: [0.0]
 -20  -40   (number of answers: 1), answers: [-2.0]
   0  -18  -18   (number of answers: 1), answers: [-1.0]
  26   -6  -12   (number of answers: 1), answers: [-2.0]
  20   21   15   (number of answers: 1), answers: [-0.7142857142857143]
  16  -30   (number of answers: 1), answers: [1.875]
   6    0   (number of answers: 1), answers: [0.0]
  96    0    0    0   -3   (number of answers: 0), answers: []
   2    0  -10    0   10   (number of answers: 0), answers: []
   0    0   -4    0  -42   (number of answers: 0), answers: []
 -40    0  -45    0   54   (number of answers: 0), answers: []
  42    0  -22    0    6   (number of answers: 0), answers: []
 -44    0    0    0    6   (number of answers: 0), answers: []
 -20    0    0    0  -19   (number of answers: 0), answers: []
  11    0  -32    0    8   (number of answers: 0), answers: []
 -28    0    0    0  -45   (number of answers: 0), answers: []
  68    0  -20   (number of answers: 0), answers: []
   0  -75  -12   (number of answers: 1), answers: [-0.16]
   0    0    0infinite number of answers
   0    0   39    0   63   (number of answers: 0), answers: []
 -18    0    0    0  -11   (number of answers: 0), answers: []
 -20    0    0    0  -32   (number of answers: 0), answers: []
   9    0   24   (number of answers: 0), answers: []
   0    6  -22   (number of answers: 1), answers: [3.6666666666666665]
 -28    0    4   (number of answers: 0), answers: []
   0  -24  -30   (number of answers: 1), answers: [-1.25]
 -24   12   80   (number of answers: 1), answers: [-6.666666666666667]
  24    0    0infinite number of answers
  48   12   (number of answers: 1), answers: [-0.25]
   8  -72   (number of answers: 1), answers: [9.0]
   0    2   -8   (number of answers: 1), answers: [4.0]
   0  -22  -24   (number of answers: 1), answers: [-1.0909090909090908]
 -40   -8   -3   (number of answers: 1), answers: [-0.375]
  32   -7    0   (number of answers: 1), answers: [-0.0]
 -36  -38    6   (number of answers: 1), answers: [0.15789473684210525]
  52  -38  100   (number of answers: 1), answers: [2.6315789473684212]
   0   -4   72   (number of answers: 1), answers: [18.0]
 -57    0   36   (number of answers: 0), answers: []
  28  -22  -30   (number of answers: 1), answers: [-1.3636363636363635]
  33    6   (number of answers: 1), answers: [-0.18181818181818182]
   0  -75   (number of answers: 0), answers: []
 -12  -24   (number of answers: 1), answers: [-2.0]
  -2    0   (number of answers: 1), answers: [-0.0]
   0    0infinite number of answers
   0   -8   (number of answers: 0), answers: []
  80   15    8   (number of answers: 1), answers: [-0.5333333333333333]
   0    0  -92   (number of answers: 0), answers: []
   0  -54   -9   (number of answers: 1), answers: [-0.16666666666666666]
   0    0   12    0   -5   (number of answers: 0), answers: []
   0    0  -84    0   66   (number of answers: 0), answers: []
 -25    0  -16    0   80   (number of answers: 0), answers: []
  45    0    0    0    2   (number of answers: 0), answers: []
   0    0    9    0   21   (number of answers: 0), answers: []
  48    0    0    0  -56   (number of answers: 0), answers: []
 -15  -68   (number of answers: 1), answers: [-4.533333333333333]
 -25    0   (number of answers: 1), answers: [-0.0]
   0  -21   (number of answers: 0), answers: []
  32  -28   (number of answers: 1), answers: [0.875]
 -30    0  -24    0   19   (number of answers: 0), answers: []
 -28    0    6    0    0   (number of answers: 1), answers: [0.0]
  96    0   52    0  -21   (number of answers: 0), answers: []
   0  -12   (number of answers: 0), answers: []
   0  -40   (number of answers: 0), answers: []
   0    0   13   (number of answers: 0), answers: []
  40  -24    0   (number of answers: 1), answers: [-0.0]
  30   51   44   (number of answers: 1), answers: [-0.8627450980392157]
  57    0    0    0    0infinite number of answers
 -15    0  -27    0    9   (number of answers: 0), answers: []
   0    0   39    0   48   (number of answers: 0), answers: []
 -40    0  -22   (number of answers: 0), answers: []
 -84  -48  -13   (number of answers: 1), answers: [-0.2708333333333333]
   8  -72  -21   (number of answers: 1), answers: [-0.2916666666666667]
   0   88   (number of answers: 0), answers: []
 -25  -84   (number of answers: 1), answers: [-3.36]
 -12    0    0    0    0infinite number of answers
 -48    0   52    0    4   (number of answers: 0), answers: []
  17    0    2    0  -39   (number of answers: 0), answers: []
   9  -60   39   (number of answers: 1), answers: [0.65]
 -24    0    0infinite number of answers
 -30  -14    0   (number of answers: 1), answers: [-0.0]
  12   25  -60   (number of answers: 1), answers: [2.4]
   0   96   -4   (number of answers: 1), answers: [0.041666666666666664]
  22   44    0   (number of answers: 1), answers: [0.0]
  13  -24    4   (number of answers: 1), answers: [0.16666666666666666]
 -32    0  -44   (number of answers: 0), answers: []
 -20   19    0   (number of answers: 1), answers: [0.0]
  42  -76   (number of answers: 1), answers: [1.8095238095238095]
